number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
5552,docs: Hotfix/upstream sync doc update,joetsuihk,2024-09-27T08:52:45Z,2024-09-27T12:36:17+00:00,3,3.73
5553,fix: default model,Dogtiti,2024-09-27T09:01:27Z,2024-09-27T13:13:26+00:00,2,4.2
5564,fix quoteEnd extract regex,code-october,2024-09-29T14:33:52Z,2024-09-30T05:06:53+00:00,1,14.55
5565,Feat: using tauri fetch api in App,lloydzhou,2024-09-29T17:22:48Z,2024-10-09T05:03:01+00:00,8,227.67
5579,Fix/isValidMessage,code-october,2024-10-03T02:25:15Z,2024-11-04T09:17:49+00:00,5,774.88
5581,google gemini support function call,lloydzhou,2024-10-03T12:48:51Z,2024-10-10T13:02:36+00:00,2,168.23
5586,fix: correct typo in variable name from ALLOWD_PATH to ALLOWED_PATH,little-huang,2024-10-07T02:32:41Z,2024-10-08T07:26:41+00:00,1,28.9
5599,feat: allow send image only,Dogtiti,2024-10-08T13:31:56Z,2024-10-14T07:11:28+00:00,2,137.66
5602,i18n: improve tw Traditional Chinese locale,PeterDaveHello,2024-10-08T19:17:22Z,2024-10-09T11:38:06+00:00,1,16.35
5613,默认开启tts,DDMeaqua,2024-10-09T10:45:59Z,2025-03-12T00:27:19+00:00,1,3685.69
5632,Feature/h0lly w00dz z updater,lloydzhou,2024-10-11T03:43:04Z,2024-10-15T06:31:49+00:00,5,98.81
5638,chore: improve test,Dogtiti,2024-10-11T07:20:41Z,2024-10-11T12:44:20+00:00,1,5.39
5639,优化访问码输入框,code-october,2024-10-11T09:10:06Z,2024-10-11T11:11:35+00:00,1,2.02
5640,支持前端使能/禁用代码折叠,code-october,2024-10-11T11:21:35Z,2024-10-11T12:43:43+00:00,3,1.37
5677,update max_tokens to max_completions_tokens,mayfwl,2024-10-16T08:27:11Z,2024-11-07T12:06:56+00:00,2,531.66
5689,"Add ""vl"" to visionKeywords",LovelyGuYiMeng,2024-10-20T11:48:27Z,2024-10-23T12:35:34+00:00,1,72.79
5704,xAi support ,lloydzhou,2024-10-23T03:40:59Z,2024-10-23T06:13:17+00:00,3,2.54
5709,feat: add new claude model,banu-teja,2024-10-24T18:27:00Z,2024-10-28T08:56:21+00:00,2,86.49
5719,hotfix for statusText is non ISO-8859-1 #5717,lloydzhou,2024-10-25T09:52:42Z,2024-10-25T12:34:15+00:00,3,2.69
5723,"Add ""vl"" to visionKeywords",LovelyGuYiMeng,2024-10-26T08:20:12Z,2024-11-05T07:41:52+00:00,1,239.36
5729,chore: improve jest,Dogtiti,2024-10-28T08:48:04Z,2024-10-29T11:39:59+00:00,1,26.87
5737,add constant to claude 3.5 sonnet 20241022,hyiip,2024-10-29T18:21:18Z,2024-10-30T16:13:16+00:00,1,21.87
5741,feat: [#5714] 支持GLM,DDMeaqua,2024-10-30T11:27:14Z,2024-11-01T05:57:32+00:00,5,42.51
5753,Feat bt doc,weester-yan,2024-11-01T09:38:19Z,2024-11-04T13:41:11+00:00,2,76.05
5757,Update openai.ts,YINGXINGHUA,2024-11-02T21:20:51Z,2024-11-05T03:09:07+00:00,1,53.8
5765,feat: update real 'currentSession',Dogtiti,2024-11-04T13:27:41Z,2024-11-05T07:07:52+00:00,2,17.67
5769,Custom model names can include the `@` symbol by itself.,ryanhex53,2024-11-05T07:51:04Z,2024-11-06T02:49:29+00:00,7,18.97
5771,hotfix haiku not support vision,lloydzhou,2024-11-05T11:18:22Z,2024-11-05T12:36:59+00:00,1,1.31
5779,add claude35haiku & not support vision,OPChips,2024-11-06T06:57:36Z,2024-11-11T05:13:09+00:00,5,118.26
5782,style: improve classname by clsx,Dogtiti,2024-11-06T08:59:39Z,2024-11-06T12:33:51+00:00,2,3.57
5786,Feature/realtime chat,Dogtiti,2024-11-07T01:48:01Z,2024-11-11T05:19:27+00:00,7,99.52
5795,fix: built-in plugin dalle3 error #5787,JingSyue,2024-11-10T02:36:07Z,2024-11-11T05:10:00+00:00,4,26.56
5803,fix: [#5792] 新增消息时还原设置按钮,DDMeaqua,2024-11-11T06:56:36Z,2024-11-11T08:58:49+00:00,1,2.04
5805,fix: rerender chat component,Dogtiti,2024-11-11T08:04:06Z,2024-11-11T12:28:57+00:00,1,4.41
5812,fix: use current session id to trigger rerender,Dogtiti,2024-11-11T12:31:46Z,2024-11-12T05:49:51+00:00,2,17.3
5816,artifacts support svg,OPChips,2024-11-12T08:44:53Z,2024-11-13T06:58:33+00:00,2,22.23
5821,feat: support more user-friendly scrolling,Sherlocksuper,2024-11-13T12:24:17Z,2024-11-16T07:24:47+00:00,9,67.01
5827,fix: 代码块嵌入小代码块时渲染错误,OPChips,2024-11-15T04:01:21Z,2024-11-15T08:03:28+00:00,2,4.04
5849,AddNewUpdate,Igroshka,2024-11-20T12:47:18Z,2024-11-22T06:22:56+00:00,1,41.59
5850,Fix o1,code-october,2024-11-21T03:48:52Z,2024-11-25T04:31:36+00:00,2,96.71
5855,"Add ""Open with Codeanywhere"" badge to README.md",nibzard,2024-11-21T13:09:09Z,2024-12-28T13:52:37+00:00,1,888.72
5861,update new model for gpt-4o and gemini-exp,code-october,2024-11-22T09:50:02Z,2024-11-22T12:59:31+00:00,1,3.16
5866,merge,keminu,2024-11-23T03:52:38Z,2024-11-23T05:05:11+00:00,2,1.21
5875,docs: update readme,ischanx,2024-11-25T16:39:21Z,2025-02-17T10:00:28+00:00,3,2009.35
5879,🎨 style(setting): Place custom-model's input a separated row.,frostime,2024-11-27T05:25:52Z,2024-11-28T04:02:42+00:00,1,22.61
5883,fix model leak issue,code-october,2024-11-29T15:58:56Z,2024-12-28T06:47:35+00:00,9,686.81
5899,Compatible for getting auth token from client,timqi,2024-12-06T04:37:42Z,2024-12-06T08:08:46+00:00,4,3.52
5901,Dev,JackMidn,2024-12-06T06:50:46Z,2024-12-07T06:20:08+00:00,1,23.49
5904,Compatible for getting auth token from client,timqi,2024-12-06T08:41:32Z,2025-01-22T02:21:20+00:00,1,1121.66
5919,feat: runtime configuration of vision-capable models,Yiming3,2024-12-10T05:49:11Z,2024-12-22T02:37:57+00:00,8,284.81
5920,Use i18n for DISCOVERY,fishshi,2024-12-10T08:05:02Z,2024-12-28T14:05:37+00:00,1,438.01
5925,Master2.15.8,1422756921,2024-12-12T03:43:14Z,2024-12-13T02:35:23+00:00,2,22.87
5932,Update google models to add gemini-2.0,fengzai6,2024-12-12T23:24:31Z,2024-12-20T16:43:02+00:00,1,185.31
5954,style: 代码规范,ocean-gao,2024-12-20T05:23:33Z,2024-12-20T16:37:26+00:00,2,11.23
5958,"add gemini-exp-1206, gemini-2.0-flash-thinking-exp-1219",dupl,2024-12-21T00:08:13Z,2024-12-21T02:09:29+00:00,2,2.02
5959,"add gemini-exp-1206, gemini-2.0-flash-thinking-exp-1219",dupl,2024-12-21T02:11:57Z,2024-12-21T08:30:09+00:00,7,6.3
5965,Fix issue #5964: Prevents character loss in gemini-2.0-flash-thinking-exp-1219 responses,zmhuanf,2024-12-22T07:50:52Z,2024-12-28T14:02:02+00:00,1,150.19
5974,Support MCP( WIP),Leizhenpeng,2024-12-23T14:33:33Z,2025-01-19T16:07:42+00:00,14,649.57
5983,fix: allow isVisionModel function read runtime env var VISION_MODELS,JiangYingjin,2024-12-25T19:52:23Z,2025-08-22T01:37:25+00:00,5,5741.75
5987,feat: add search box and title above model list,chenyu-01,2024-12-27T02:50:03Z,2025-08-09T13:02:21+00:00,3,5410.2
5989,"since #5984, add DeepSeek as a new ModelProvider (with deepseek-chat&deepseek-coder models), so that user can use openai and deepseek at same time with different api url & key",bestsanmao,2024-12-27T09:12:55Z,2024-12-29T04:35:21+00:00,5,43.37
6001,docs: add DEEPSEEK_API_KEY and DEEPSEEK_URL in README,bestsanmao,2024-12-29T07:33:32Z,2024-12-30T01:42:23+00:00,1,18.15
6008,fix(deepseek): deepseek should not check Moonshot ServiceProvider,CharlinChen,2024-12-30T08:36:13Z,2024-12-31T02:01:35+00:00,1,17.42
6010,修复 VISION_MDOELS 在 docker 运行阶段不生效的问题,code-october,2024-12-30T09:07:11Z,2024-12-31T01:56:46+00:00,4,16.83
6016,fix issue #6009  add setting items for deepseek,bestsanmao,2024-12-30T10:25:08Z,2024-12-30T11:27:21+00:00,2,1.04
6115,add gemini-2.0-flash-thinking-exp-01-21,dupl,2025-01-30T04:16:37Z,2025-02-02T15:05:54+00:00,1,82.82
6118,fix: revert unintended changes,Kadxy,2025-01-30T17:04:33Z,2025-01-30T22:48:04+00:00,1,5.73
6121,feat(model): add support for OpenAI o3-mini model,Kadxy,2025-02-01T07:05:21Z,2025-02-02T12:57:22+00:00,1,29.87
6127,"add gemini-2.0-flash-thinking-exp, gemini-2.0-flash-thinking-exp-01-21",dupl,2025-02-02T15:15:12Z,2025-02-04T01:33:13+00:00,2,34.3
6131,fix: remove inappropriate parameters for o3 from the request,MonadMonAmi,2025-02-02T21:38:50Z,2025-02-04T01:37:02+00:00,1,27.97
6134,fix: fix isModelNotavailableInServer logic for bytedance models,zcong1993,2025-02-03T09:19:14Z,2025-02-04T01:34:43+00:00,1,16.26
6140,Support SiliconFlow Api,Skyminers,2025-02-04T05:50:30Z,2025-02-04T13:29:22+00:00,1,7.65
6141,New provider SiliconFlow and Its Latest DeekSeek Models,jackalcooper,2025-02-04T08:34:45Z,2025-02-04T13:29:02+00:00,1,4.9
6144,feat: add more llm icons,Eric-2369,2025-02-05T04:40:05Z,2025-02-06T10:08:08+00:00,1,29.47
6148,flow: docker image publish with push and release,happyhappyhappy-arch,2025-02-05T20:59:03Z,2025-02-22T09:33:31+00:00,1,396.57
6167,忽略，不好意思,jaler-lib,2025-02-07T06:26:03Z,2025-02-07T12:22:28+00:00,1,5.94
6172,fix several bugs,bestsanmao,2025-02-07T08:51:26Z,2025-02-09T03:03:44+00:00,1,42.2
6175,Add other Xai model,itsevin,2025-02-07T12:37:23Z,2025-02-09T03:02:13+00:00,1,38.41
6182,2.8,HXH2002,2025-02-08T04:36:32Z,2025-02-09T03:01:42+00:00,1,22.42
6185,Larger timeout for SiliconFlow,jackalcooper,2025-02-08T06:41:22Z,2025-02-08T15:39:49+00:00,1,8.97
6190,Fix model icon on SiliconFlow,jackalcooper,2025-02-09T10:50:51Z,2025-02-11T10:37:48+00:00,1,47.78
6193,Model listing of SiliconFlow,jackalcooper,2025-02-10T03:07:21Z,2025-02-11T10:37:23+00:00,1,31.5
6196,feat: use llm icon for exporter,Eric-2369,2025-02-10T07:11:06Z,2025-02-12T01:35:16+00:00,1,42.4
6204,"add 3 type of reasoning_content support (+deepseek-r1@OpenAI @Alibaba @ByteDance), parse <think></think> from SSE",bestsanmao,2025-02-11T04:54:34Z,2025-02-13T06:53:47+00:00,4,49.99
6235,Translation to danish,rasmuserik,2025-02-15T12:00:25Z,2025-02-17T14:58:01+00:00,2,50.96
6253,切换prompts源为jsdelivr，更新prompts列表，美化prompts.json的写入,takestairs,2025-02-18T12:55:37Z,2025-09-28T23:47:15+00:00,1,5338.86
6282,1,DevDreamerx,2025-02-22T15:39:45Z,2025-02-23T05:00:55+00:00,1,13.35
6292,feat(alibaba): Added alibaba vision model and omni model support,Little-LittleProgrammer,2025-02-24T12:21:27Z,2025-03-01T02:25:17+00:00,1,110.06
6293,claude 3.7 support,hyiip,2025-02-24T19:56:59Z,2025-02-26T10:41:28+00:00,1,38.74
6311,fix: enforce that the first message (excluding system messages) is a …,Kadxy,2025-02-28T05:57:11Z,2025-02-28T11:48:09+00:00,1,5.85
6314,Feature dsmodels 20250228,shiyebushihua,2025-02-28T09:47:57Z,2025-03-01T06:57:00+00:00,1,21.15
6375,Personal,sumingjun1994,2025-03-16T06:04:18Z,2025-03-16T16:30:34+00:00,1,10.44
6421,Add latest models and remove legacy ones,Davidlasky,2025-04-02T02:02:14Z,2025-04-18T05:03:39+00:00,3,387.02
6429,feat(bedrock): Integrate AWS Bedrock as a new LLM provider,ac1982,2025-04-05T16:52:56Z,2025-04-06T09:15:16+00:00,2,16.37
6430,集成 AWS Bedrock 作为新的 LLM 服务提供商,ac1982,2025-04-06T09:16:59Z,2025-06-11T09:12:20+00:00,7,1583.92
6433,chore(deps-dev): bump @types/node from 20.11.30 to 22.14.0,dependabot,2025-04-07T10:57:47Z,2025-06-11T08:43:14+00:00,4,1557.76
6460,加入Grok3模型列表,dreamsafari,2025-04-22T05:08:51Z,2025-06-12T03:13:31+00:00,1,1222.08
6472,Develop interview,a951273629,2025-04-30T06:14:57Z,2025-06-12T03:17:53+00:00,1,1029.05
6475,"添加gemini-2.5-pro-exp-03-25""",zhang-zhonggui,2025-05-04T12:38:11Z,2025-06-11T08:42:21+00:00,1,908.07
6483,无,hixcao,2025-05-10T02:32:58Z,2025-06-11T08:42:12+00:00,1,774.15
6485,feat: Add more LLMs,bitsnaps,2025-05-11T10:43:46Z,2025-06-11T08:43:40+00:00,2,742.0
6491,Add MseeP.ai badge,lwsinclair,2025-05-14T04:48:30Z,2025-06-11T08:41:41+00:00,1,675.89
6505,New Name Added Sudhir,SudhirMorchaleClone,2025-05-27T09:53:56Z,2025-06-08T08:45:48+00:00,1,286.86
6514,Add gemini-2.5-pro-preview-06-05 into constant.ts,KevinShiCN,2025-06-08T16:00:55Z,2025-06-11T08:14:09+00:00,1,64.22
6542,Feat/support 302ai provider,JI4JUN,2025-06-27T01:57:49Z,2025-06-30T12:29:48+00:00,2,82.53
6557,Feat/support 302ai provider,JI4JUN,2025-07-07T10:25:04Z,2025-07-08T15:34:38+00:00,1,29.16
6570,"Add gemini-2.5-pro tag, you can use free gemini-2.5-pro",zhang-zhonggui,2025-07-17T00:15:39Z,2025-07-17T03:30:34+00:00,1,3.25
6572,feat: Update moonshot models and fix for typo,jerryno6,2025-07-19T06:38:32Z,2025-07-23T14:32:14+00:00,2,103.89
6580,Docs: Add & Update korean docs ,terrydkim,2025-07-22T17:05:08Z,2025-07-23T14:29:55+00:00,2,21.41
6581,fix typo,kahirokunn,2025-07-23T05:46:18Z,2025-07-23T14:29:40+00:00,1,8.72
6598,add: model gpt-5 and set up for it temperature to 1 by default,MonadMonAmi,2025-08-08T08:34:58Z,2025-08-10T09:21:26+00:00,3,48.77
6599,add: model gpt-5,DreamRivulet,2025-08-09T09:26:46Z,2025-08-10T09:21:12+00:00,1,23.91
